,z,1mpcbkgd,halfmpcbkgd,tenthmpcbkgd
85,0.9000000000000002,1.9500000000000002,0.1,0.0
86,0.9100000000000003,1.85,0.06666666666666667,0.0
87,0.9200000000000003,1.8,0.06666666666666667,0.0
88,0.9300000000000002,1.7000000000000002,0.03333333333333333,0.0
89,0.9400000000000002,1.6333333333333333,0.03333333333333333,0.0
90,0.9500000000000002,1.5333333333333334,0.03333333333333333,0.0
91,0.9600000000000002,1.4666666666666668,0.016666666666666666,0.0
92,0.9700000000000002,1.4,0.0,0.0
93,0.9800000000000002,1.3333333333333335,0.0,0.0
94,0.9900000000000002,1.3,0.0,0.0
95,1.0000000000000002,1.2000000000000002,0.0,0.0
96,1.0100000000000002,1.1333333333333333,0.0,0.0
97,1.0200000000000002,1.0666666666666667,0.0,0.0
98,1.0300000000000002,1.0333333333333332,0.0,0.0
99,1.0400000000000003,0.9666666666666667,0.0,0.0
100,1.0500000000000003,0.9333333333333333,0.0,0.0
101,1.0600000000000003,0.8666666666666667,0.0,0.0
102,1.0700000000000003,0.8,0.0,0.0
103,1.0800000000000003,0.7333333333333334,0.0,0.0
104,1.0900000000000003,0.7,0.0,0.0
105,1.1000000000000003,0.6666666666666666,0.0,0.0
106,1.1100000000000003,0.5666666666666667,0.0,0.0
107,1.1200000000000003,0.5166666666666666,0.0,0.0
108,1.1300000000000003,0.5,0.0,0.0
109,1.1400000000000003,0.5,0.0,0.0
110,1.1500000000000004,0.43333333333333335,0.0,0.0
111,1.1600000000000004,0.39999999999999997,0.0,0.0
112,1.1700000000000002,0.3666666666666667,0.0,0.0
113,1.1800000000000002,0.36666666666666664,0.0,0.0
114,1.1900000000000002,0.3,0.0,0.0
115,1.2000000000000002,0.23333333333333334,0.0,0.0
116,1.2100000000000002,0.16666666666666669,0.0,0.0
117,1.2200000000000002,0.1,0.0,0.0
118,1.2300000000000002,0.1,0.0,0.0
119,1.2400000000000002,0.13333333333333333,0.0,0.0
120,1.2500000000000002,0.06666666666666667,0.0,0.0
121,1.2600000000000002,0.0,0.0,0.0
122,1.2700000000000002,0.0,0.0,0.0
123,1.2800000000000002,0.0,0.0,0.0
124,1.2900000000000003,0.0,0.0,0.0
125,1.3000000000000003,0.0,0.0,0.0
126,1.3100000000000003,0.0,0.0,0.0
127,1.3200000000000003,0.0,0.0,0.0
128,1.3300000000000003,0.0,0.0,0.0
129,1.3400000000000003,0.0,0.0,0.0
130,1.3500000000000003,0.0,0.0,0.0
131,1.3600000000000003,0.0,0.0,0.0
132,1.3700000000000003,0.0,0.0,0.0
133,1.3800000000000003,0.0,0.0,0.0
134,1.3900000000000003,0.0,0.0,0.0
135,1.4000000000000004,0.0,0.0,0.0
136,1.4100000000000004,0.0,0.0,0.0
137,1.4200000000000004,0.0,0.0,0.0
138,1.4300000000000004,0.0,0.0,0.0
139,1.4400000000000004,0.0,0.0,0.0
140,1.4500000000000004,0.0,0.0,0.0
141,1.4600000000000004,0.0,0.0,0.0
142,1.4700000000000004,0.0,0.0,0.0
143,1.4800000000000004,0.0,0.0,0.0
144,1.4900000000000004,0.0,0.0,0.0
