,patch,mean_RA,mean_DEC,photoz,masses
362,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-260p005-270p010.fits,261.2674555409503,8.861763472607514,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-260p005-270p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-260p005-270p010_stellar_mass.npy
363,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-250p010-260p015.fits,255.24592246066794,12.428384193780623,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-250p010-260p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-250p010-260p015_stellar_mass.npy
364,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-170m005-180p000.fits,175.09639102624953,-2.5526917341700686,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-170m005-180p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-170m005-180p000_stellar_mass.npy
365,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-040m060-050m055.fits,45.013909072838054,-57.419592604557266,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-040m060-050m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-040m060-050m055_stellar_mass.npy
366,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-050m010-060m005.fits,54.98013686062642,-7.484427202129323,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-050m010-060m005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-050m010-060m005_stellar_mass.npy
367,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-190p015-200p020.fits,194.96738142192402,17.473537636339557,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-190p015-200p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-190p015-200p020_stellar_mass.npy
368,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-330m020-340m015.fits,331.34631360601924,-15.601056189333798,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-330m020-340m015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-330m020-340m015_stellar_mass.npy
369,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-240p015-250p020.fits,245.06830510481447,17.458195648949403,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-240p015-250p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-240p015-250p020_stellar_mass.npy
370,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-030p010-040p015.fits,35.0637459266617,12.463468464622588,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-030p010-040p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-030p010-040p015_stellar_mass.npy
371,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-300m050-310m045.fits,306.26792066886736,-47.56050682128626,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-300m050-310m045-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-300m050-310m045_stellar_mass.npy
372,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-250p030-260p035.fits,254.7470208087536,31.903392379969333,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-250p030-260p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-250p030-260p035_stellar_mass.npy
373,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-080m035-090m030.fits,84.99982726477842,-32.428394890912465,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-080m035-090m030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-080m035-090m030_stellar_mass.npy
374,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-350p020-360p025.fits,354.947280419186,22.486478792217017,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-350p020-360p025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-350p020-360p025_stellar_mass.npy
375,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-170p015-180p020.fits,175.00394316900008,17.447138970869766,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-170p015-180p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-170p015-180p020_stellar_mass.npy
376,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-170m030-180m025.fits,170.37269503662418,-29.263436946372348,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-170m030-180m025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-170m030-180m025_stellar_mass.npy
377,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320p005-330p010.fits,324.78269061851887,7.526718876479096,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320p005-330p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320p005-330p010_stellar_mass.npy
378,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-010m040-020m035.fits,15.02557911893178,-37.45207455463606,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-010m040-020m035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-010m040-020m035_stellar_mass.npy
379,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-190p000-200p005.fits,194.96720271806998,2.5048095095954346,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-190p000-200p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-190p000-200p005_stellar_mass.npy
380,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-220m005-230p000.fits,224.92000475208675,-2.5205340673647028,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-220m005-230p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-220m005-230p000_stellar_mass.npy
381,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-160p025-170p030.fits,165.05741276045188,27.502803444146952,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-160p025-170p030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-160p025-170p030_stellar_mass.npy
382,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-140p030-150p035.fits,144.99003331955174,31.787335612476635,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-140p030-150p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-140p030-150p035_stellar_mass.npy
383,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-070m040-080m035.fits,74.9234717369496,-37.47552836416617,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-070m040-080m035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-070m040-080m035_stellar_mass.npy
384,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-210p010-220p015.fits,214.954899158286,12.468591561865379,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-210p010-220p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-210p010-220p015_stellar_mass.npy
385,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-140p010-150p015.fits,144.9620881923918,12.462288865080042,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-140p010-150p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-140p010-150p015_stellar_mass.npy
386,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-010p015-020p020.fits,15.01451572321075,17.528682325356087,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-010p015-020p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-010p015-020p020_stellar_mass.npy
387,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-030m040-040m035.fits,34.93506273631142,-37.491850439821015,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-030m040-040m035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-030m040-040m035_stellar_mass.npy
388,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-020m030-030m025.fits,25.041850192748317,-27.507412589193578,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-020m030-030m025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-020m030-030m025_stellar_mass.npy
389,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-300m060-310m055.fits,305.04081909966834,-57.39755738801688,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-300m060-310m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-300m060-310m055_stellar_mass.npy
390,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-060p000-070p005.fits,66.83803217285279,0.9501095145582006,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-060p000-070p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-060p000-070p005_stellar_mass.npy
391,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-270p025-280p030.fits,273.20332527230346,27.73133363018707,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-270p025-280p030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-270p025-280p030_stellar_mass.npy
392,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-040m050-050m045.fits,45.03600013167968,-47.47494871166179,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-040m050-050m045-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-040m050-050m045_stellar_mass.npy
393,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-070m060-080m055.fits,75.05629673702957,-57.50625863922947,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-070m060-080m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-070m060-080m055_stellar_mass.npy
394,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-220p005-230p010.fits,225.02557064719483,7.487186957615897,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-220p005-230p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-220p005-230p010_stellar_mass.npy
395,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-230m005-240p000.fits,234.78884815599108,-1.1868036827679378,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-230m005-240p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-230m005-240p000_stellar_mass.npy
396,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-020m040-030m035.fits,25.09063953250273,-37.51008138836638,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-020m040-030m035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-020m040-030m035_stellar_mass.npy
397,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-340m060-350m055.fits,344.99581962566515,-57.425452086431676,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-340m060-350m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-340m060-350m055_stellar_mass.npy
398,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-220p025-230p030.fits,225.0086825946726,27.501002234072526,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-220p025-230p030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-220p025-230p030_stellar_mass.npy
399,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-090m065-100m060.fits,94.14953874089858,-60.98039583911408,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-090m065-100m060-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-090m065-100m060_stellar_mass.npy
400,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-210p000-220p005.fits,215.04471718556715,2.475870688388842,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-210p000-220p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-210p000-220p005_stellar_mass.npy
401,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-310m010-320m005.fits,314.80646681057794,-7.486027811749808,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-310m010-320m005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-310m010-320m005_stellar_mass.npy
402,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-060m050-070m045.fits,64.94657352490673,-47.45677817753744,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-060m050-070m045-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-060m050-070m045_stellar_mass.npy
403,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-020p025-030p030.fits,25.002767073448453,27.565127566389858,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-020p025-030p030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-020p025-030p030_stellar_mass.npy
404,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-160p010-170p015.fits,165.0278812694449,12.479328693951105,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-160p010-170p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-160p010-170p015_stellar_mass.npy
405,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-050m030-060m025.fits,54.99182682471679,-27.51298386955373,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-050m030-060m025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-050m030-060m025_stellar_mass.npy
406,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-200p000-210p005.fits,205.01744941025163,2.473490263616642,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-200p000-210p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-200p000-210p005_stellar_mass.npy
407,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-110p025-120p030.fits,114.92238358831375,27.440265034238244,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-110p025-120p030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-110p025-120p030_stellar_mass.npy
408,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-110p010-120p015.fits,117.16231297527166,12.663809248408489,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-110p010-120p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-110p010-120p015_stellar_mass.npy
409,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-140p025-150p030.fits,145.01268179495804,27.493458420020794,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-140p025-150p030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-140p025-150p030_stellar_mass.npy
410,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-210p015-220p020.fits,214.9573154885344,17.49202950597772,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-210p015-220p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-210p015-220p020_stellar_mass.npy
411,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-110p030-120p035.fits,114.8264383074772,31.75704273983741,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-110p030-120p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-110p030-120p035_stellar_mass.npy
412,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-170p030-180p035.fits,175.06484491756322,32.129841068618234,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-170p030-180p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-170p030-180p035_stellar_mass.npy
413,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320m060-330m055.fits,325.04113555491324,-57.435204968985595,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320m060-330m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320m060-330m055_stellar_mass.npy
414,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-340m055-350m050.fits,344.9213952552002,-52.44606587979505,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-340m055-350m050-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-340m055-350m050_stellar_mass.npy
415,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320p010-330p015.fits,324.8629126432209,12.554059005704996,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320p010-330p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320p010-330p015_stellar_mass.npy
416,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-310m060-320m055.fits,315.0178512202904,-57.42664182944922,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-310m060-320m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-310m060-320m055_stellar_mass.npy
417,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-290m055-300m050.fits,299.45031206586856,-52.78239124026678,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-290m055-300m050-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-290m055-300m050_stellar_mass.npy
418,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-210p005-220p010.fits,215.01911738146205,7.480329346755405,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-210p005-220p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-210p005-220p010_stellar_mass.npy
419,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-090m045-100m040.fits,92.83296936276616,-42.601744336230354,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-090m045-100m040-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-090m045-100m040_stellar_mass.npy
420,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-030m045-040m040.fits,34.88724960462786,-42.48955214591466,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-030m045-040m040-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-030m045-040m040_stellar_mass.npy
421,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-300p000-310p005.fits,307.5383174219754,2.7266513172537516,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-300p000-310p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-300p000-310p005_stellar_mass.npy
422,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-010m060-020m055.fits,15.0919038141175,-57.41443446572843,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-010m060-020m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-010m060-020m055_stellar_mass.npy
423,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320p020-330p025.fits,325.9064251256669,22.247636584310154,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320p020-330p025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320p020-330p025_stellar_mass.npy
424,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-000m060-010m055.fits,4.897092894573066,-57.4477184169317,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-000m060-010m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-000m060-010m055_stellar_mass.npy
425,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-260p030-270p035.fits,265.1691391834651,31.795214216510452,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-260p030-270p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-260p030-270p035_stellar_mass.npy
426,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-220p035-230p040.fits,221.64446003209565,35.01638750301481,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-220p035-230p040-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-220p035-230p040_stellar_mass.npy
427,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-250m005-260p000.fits,251.86351357193064,-0.40533852188672076,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-250m005-260p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-250m005-260p000_stellar_mass.npy
428,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-350p030-360p035.fits,354.8940023582305,32.08203364843966,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-350p030-360p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-350p030-360p035_stellar_mass.npy
429,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-020m050-030m045.fits,25.059810204856262,-47.44186776942849,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-020m050-030m045-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-020m050-030m045_stellar_mass.npy
430,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-020m070-030m065.fits,24.822683647881984,-65.57674159441449,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-020m070-030m065-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-020m070-030m065_stellar_mass.npy
431,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-350p005-360p010.fits,354.86720591669985,7.501970497387418,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-350p005-360p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-350p005-360p010_stellar_mass.npy
432,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-040p010-050p015.fits,41.37466452055917,12.493265095345611,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-040p010-050p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-040p010-050p015_stellar_mass.npy
433,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-010p020-020p025.fits,14.96595600159403,22.455233923325554,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-010p020-020p025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-010p020-020p025_stellar_mass.npy
434,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-330m060-340m055.fits,335.06074122707207,-57.45986871168892,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-330m060-340m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-330m060-340m055_stellar_mass.npy
435,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-060m040-070m035.fits,65.0056308955564,-37.49555155417519,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-060m040-070m035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-060m040-070m035_stellar_mass.npy
436,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-010m055-020m050.fits,15.04031863296758,-52.40231429115775,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-010m055-020m050-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-010m055-020m050_stellar_mass.npy
437,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-220p020-230p025.fits,224.9129523138706,22.473657006743895,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-220p020-230p025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-220p020-230p025_stellar_mass.npy
438,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-340p010-350p015.fits,344.9859434054529,12.526002033245716,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-340p010-350p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-340p010-350p015_stellar_mass.npy
439,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-300m010-310m005.fits,308.29166461847853,-7.390040531717078,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-300m010-310m005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-300m010-310m005_stellar_mass.npy
440,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-170p005-180p010.fits,175.0543720849721,7.5380680790640415,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-170p005-180p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-170p005-180p010_stellar_mass.npy
441,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-140m025-150m020.fits,145.6989862949844,-22.399048709645577,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-140m025-150m020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-140m025-150m020_stellar_mass.npy
442,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-250p000-260p005.fits,253.17918995175899,2.6380248487026656,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-250p000-260p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-250p000-260p005_stellar_mass.npy
443,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-090m025-100m020.fits,90.2351752576246,-23.985694225544858,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-090m025-100m020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-090m025-100m020_stellar_mass.npy
444,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-050m050-060m045.fits,55.12626901910241,-47.45817212481044,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-050m050-060m045-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-050m050-060m045_stellar_mass.npy
445,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-070m035-080m030.fits,75.05190401262458,-32.456528974951915,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-070m035-080m030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-070m035-080m030_stellar_mass.npy
446,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-040m025-050m020.fits,44.98202285505999,-22.508027025995446,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-040m025-050m020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-040m025-050m020_stellar_mass.npy
447,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-000m005-010p000.fits,5.052661098252811,-2.4702919545293316,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-000m005-010p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-000m005-010p000_stellar_mass.npy
